Number,Name,published_rot_per_hr,U,U_clean,Albedo,period_updated,period_source,period_hr,harmonic_n,harmonic_offset,designation,aov_F,n_points,reliability_score,is_reliable,n_phase_coverings,theta_ours,theta_lcdb,theta_lcdb_harm,null_p5,ours_det,lcdb_det,lcdb_harm_det,vetted,bin,period_hr_naive,justified,ratio
4011,Bakharev,4.206,1,1.0,0.2,193.92497375679525,TESS_replaces_wrong_LCDB,193.92497375679525,,22.05337300960476,(4011) Bakharev,3.6334753778403406,2308.0,0.0042681350369527,False,1.0,0.969946287453115,1.0012294771249957,0.9991435555441976,0.9809380619913196,True,False,False,False,"(3.0, 6.0]",96.9624868783976,False,46.10674601920952
15776,1993 KO,3.36991,2,2.0,0.3,132.83853095771238,TESS_replaces_wrong_LCDB,132.83853095771238,,18.709507220921683,(15776) 1993 KO,5.594384845645081,1269.0,0.1161102841399966,False,4.0,0.881188722435742,0.9987177905475942,1.0046490666460812,0.8979656851189932,True,False,False,False,"(3.0, 6.0]",66.41926547885619,False,39.419014441843366
38012,1998 KE54,2.67,2,2.0,0.1,74.31414638570357,TESS_replaces_wrong_LCDB,74.31414638570357,,12.916506813802169,(38012) 1998 KE54,3.7973078220826566,248.0,0.1515753475763877,False,2.0,0.9112164892301002,0.9792386087866638,0.9742453601300516,0.9323247274737104,True,False,False,False,"(3.0, 6.0]",37.15707319285178,False,27.833013627604334
83884,2001 UW123,3.736,1,1.0,0.19,213.52984853922723,TESS_replaces_wrong_LCDB,213.52984853922723,,27.577335189939404,(83884) 2001 UW123,4.504763731372963,1462.0,0.0023308615291161,False,1.0,0.960174815473785,1.004493674160872,1.0070419808830116,0.962568433985625,True,False,False,False,"(3.0, 6.0]",213.52984853922723,False,57.15467037987881
24515,2001 BN58,0.88,-,,0.057,130.50157879718796,TESS_replaces_wrong_LCDB,130.50157879718796,,73.14862431658406,(24515) 2001 BN58,5.06483094554981,244.0,0.6918248596731699,True,1.0,0.8530210485313597,0.9982189729380526,0.9831421782818064,0.9318905889363386,True,False,False,False,"(3.0, 6.0]",65.25078939859398,True,148.29724863316812
69653,1998 FT101,188.039,2,2.0,0.3,128.21980841764355,TESS_replaces_wrong_LCDB,128.21980841764355,,0.3181211960410151,(69653) 1998 FT101,3.301835154809773,589.0,0.1980496295864574,False,1.0,0.8946659864122304,0.9554024527452218,0.9543281349261686,0.9245105067378192,True,False,False,False,"(3.0, 6.0]",64.10990420882177,False,0.6818788039589849
91790,1999 TF222,0.92,-,,0.13,2.866885641585328,TESS_replaces_wrong_LCDB,2.866885641585328,,0.5580900226007217,(91790) 1999 TF222,5.2726216867613775,718.0,0.9676467404027066,True,10.0,0.9168818440197466,0.9933125465587324,0.9912979535466346,0.9235819408054662,True,False,False,False,"(3.0, 6.0]",1.433442820792664,False,3.1161800452014434
113886,2002 TG266,2.144,1,1.0,0.2,167.64424628399638,TESS_replaces_wrong_LCDB,167.64424628399638,,38.09613952518572,(113886) 2002 TG266,3.5604322881592707,658.0,0.0309879322955599,False,4.0,0.8825991360240033,1.016434392780372,0.999362900915206,0.8953442270048045,True,False,False,False,"(3.0, 6.0]",167.64424628399638,False,78.19227905037144
147903,2006 SE61,4.5,2,2.0,0.055,90.18427600649372,TESS_replaces_wrong_LCDB,90.18427600649372,,9.020475111832637,(147903) 2006 SE61,4.733600842182743,412.0,0.1120241941527793,False,3.0,0.897675832562937,0.9766160791174278,0.944124742163044,0.9208516757731948,True,False,False,False,"(3.0, 6.0]",45.09213800324686,False,20.04095022366527
6720,Gifu,4.231,3-,3.0,0.057,97.81124017397876,TESS_replaces_wrong_LCDB,97.81124017397876,,10.558879718031053,(6720) Gifu,3.919088076080018,380.0,0.0266265066991296,False,1.0,0.8685526898415682,0.9558655661115212,0.9543826535651052,0.8699457228096821,True,False,False,False,"(3.0, 6.0]",48.90562008698937,False,23.117759436062105
